Time,price,volume
2015-07-27 00:00:00 UTC,288.429096643726,122197379.96057
2015-08-03 00:00:00 UTC,278.918958238777,118210161.965675
2015-08-10 00:00:00 UTC,265.613118910647,119221067.191459
2015-08-17 00:00:00 UTC,239.558720714892,178673670.498342
2015-08-24 00:00:00 UTC,225.45005458177,184667020.114582
2015-08-31 00:00:00 UTC,231.451188702057,117793567.089629
2015-09-07 00:00:00 UTC,240.146460907233,120304746.920019
2015-09-14 00:00:00 UTC,232.182610558838,103310256.718227
2015-09-21 00:00:00 UTC,233.132629543902,111851046.40554
2015-09-28 00:00:00 UTC,238.543843493597,111088159.763749
2015-10-05 00:00:00 UTC,244.363806763355,114704658.284381
2015-10-12 00:00:00 UTC,257.133516746451,156899603.356349
2015-10-19 00:00:00 UTC,274.099399696239,171023298.212618
2015-10-26 00:00:00 UTC,307.293837520274,281441294.915702
2015-11-02 00:00:00 UTC,386.15234184404,846768129.074422
2015-11-09 00:00:00 UTC,341.350359230438,393871477.751085
2015-11-16 00:00:00 UTC,328.129913767175,208668275.015029
2015-11-23 00:00:00 UTC,341.020035648953,243581552.87736
2015-11-30 00:00:00 UTC,370.643719352329,309452975.415406
2015-12-07 00:00:00 UTC,416.902412878826,423437978.323977
2015-12-14 00:00:00 UTC,454.197654762128,435169017.112908
2015-12-21 00:00:00 UTC,439.572007725291,318292928.316246
2015-12-28 00:00:00 UTC,429.604846427586,189612848.980682
2016-01-04 00:00:00 UTC,442.229380225527,204896478.108923
2016-01-11 00:00:00 UTC,416.889872437772,518908633.653943
2016-01-18 00:00:00 UTC,394.21648303437,318506986.54567
2016-01-25 00:00:00 UTC,386.85207000079,197453364.88526
2016-02-01 00:00:00 UTC,377.741182163401,203803438.794624
2016-02-08 00:00:00 UTC,382.949105408215,207121661.315194
2016-02-15 00:00:00 UTC,418.233812410463,301818131.062265
2016-02-22 00:00:00 UTC,427.157837307826,495857716.039446
2016-02-29 00:00:00 UTC,421.613838638443,638941601.678423
2016-03-07 00:00:00 UTC,413.276544906477,184144192.629744
2016-03-14 00:00:00 UTC,413.881079593184,158748622.623879
2016-03-21 00:00:00 UTC,416.105754764687,150992138.883629
2016-03-28 00:00:00 UTC,417.929460674554,149520286.607826
2016-04-04 00:00:00 UTC,420.390449999365,125695108.943914
2016-04-11 00:00:00 UTC,425.75601689323,129491105.109446
2016-04-18 00:00:00 UTC,440.669021952771,182007725.217319
2016-04-25 00:00:00 UTC,453.95311804346,206756354.161061
2016-05-02 00:00:00 UTC,451.005729288205,153541519.600653
2016-05-09 00:00:00 UTC,455.621827510994,129691161.673248
2016-05-16 00:00:00 UTC,448.297106983742,126116399.485078
2016-05-23 00:00:00 UTC,467.803999330031,276973164.298137
2016-05-30 00:00:00 UTC,548.23912618304,323598054.382757
2016-06-06 00:00:00 UTC,587.620123242015,424671390.877596
2016-06-13 00:00:00 UTC,719.974403873732,732543695.862845
2016-06-20 00:00:00 UTC,661.820656812498,780882219.192643
2016-06-27 00:00:00 UTC,658.035498477981,472393050.172617
2016-07-04 00:00:00 UTC,656.37593964382,374522271.175417
2016-07-11 00:00:00 UTC,659.924351521828,320634428.799767
2016-07-18 00:00:00 UTC,663.845564301441,200742359.778397
2016-07-25 00:00:00 UTC,651.831289717124,185652485.966236
2016-08-01 00:00:00 UTC,582.220935087139,276742242.196291
2016-08-08 00:00:00 UTC,587.461112946948,155421761.710866
2016-08-15 00:00:00 UTC,575.683978461512,152977449.697959
2016-08-22 00:00:00 UTC,579.339779925324,120695182.177623
2016-08-29 00:00:00 UTC,581.089828743931,150820471.143853
2016-09-05 00:00:00 UTC,617.539596045298,135592284.450217
2016-09-12 00:00:00 UTC,611.128830685329,120861619.968287
